Date de la liquidation,Liquidateur (Wrapper),Utilisateur liquidé,Collatéral liquidé,Quantité liquidée,Dette remboursée,Token de dette
2026-01-14,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd1077b002d1d8d8bffe41eb9d86680d5c32c0fa7,RealToken Wrapped USD 01,0.08,0.07,USD//C on xDai
2026-01-15,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x1338b5232a503779b60167143f94b73c4001793c,RealToken Wrapped USD 01,5.12,4.66,USD//C on xDai
2026-01-15,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x6d03cbc95172c140cbcd06d16f6c8c29e322c14e,RealToken Wrapped USD 01,2.97,2.70,USD//C on xDai
2026-01-15,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xc7466d304d5c1bcb4238b6007344d8e68bf93d4e,RealToken Wrapped USD 01,7.49,6.81,USD//C on xDai
2026-01-15,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xc2eba74e4afebe88149b3f1ce9ac97beb2c7d1a6,RealToken Wrapped USD 01,142.87,129.91,USD//C on xDai
2026-01-15,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd1077b002d1d8d8bffe41eb9d86680d5c32c0fa7,RealToken Wrapped USD 01,54.99,50.00,USD//C on xDai
2026-01-16,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x7d9ab478df690d523f3b419874b5ee0da3963924,RealToken Wrapped USD 01,142.96,130.00,USD//C on xDai
2026-01-16,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x89774212594bd2436eeda801904f74cc2b5e098e,RealToken Wrapped USD 01,98.98,90.00,USD//C on xDai
2026-01-17,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x7d9ab478df690d523f3b419874b5ee0da3963924,RealToken Wrapped USD 01,172.87,157.19,USD//C on xDai
2026-01-17,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xc2eba74e4afebe88149b3f1ce9ac97beb2c7d1a6,RealToken Wrapped USD 01,5.50,5.00,USD//C on xDai
2026-01-17,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x1aff351a742297513402635b72e252d05fd3fee1,RealToken Wrapped USD 01,5.50,5.00,USD//C on xDai
2026-01-17,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x6d03cbc95172c140cbcd06d16f6c8c29e322c14e,RealToken Wrapped USD 01,186.77,169.83,USD//C on xDai
2026-01-17,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x7d9ab478df690d523f3b419874b5ee0da3963924,RealToken Wrapped USD 01,860.68,782.60,USD//C on xDai
2026-01-17,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xbaa10068b05d87746c78266bdf6fed4cfa279c41,RealToken Wrapped USD 01,49.49,45.00,USD//C on xDai
2026-01-17,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xa7a6fd4970e83b20650d583ecb793eb3d2b1424a,RealToken Wrapped USD 01,110.61,100.58,USD//C on xDai
2026-01-17,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x89774212594bd2436eeda801904f74cc2b5e098e,RealToken Wrapped USD 01,165.47,150.46,USD//C on xDai
2026-01-17,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xaa7eccb54d0e82523bee084835aa7e241d8be164,RealToken Wrapped USD 01,109.98,100.00,USD//C on xDai
2026-01-17,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,197.96,180.00,USD//C on xDai
2026-01-17,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,98.98,90.00,USD//C on xDai
2026-01-17,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,98.98,90.00,USD//C on xDai
2026-01-17,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,15.06,13.69,USD//C on xDai
2026-01-17,0x083cfa7fd187be983ce5d519fe7ae78357779998,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,USD//C on xDai,24.08,23.04,Wrapped XDAI
2026-01-18,0x0953b680f76f85a25855364cbf6ff05d4ab21e6e,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,Wrapped XDAI,4.12,3.94,Wrapped XDAI
2026-01-18,0xc839cbcb7bff9c4e07e98f1c83467a67bde56ae8,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,Wrapped XDAI,7.91,7.58,USD//C on xDai
2026-01-18,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xedef834ab54645ec84c4834e98b92ca82c197c39,RealToken Wrapped USD 01,51.15,46.50,Wrapped XDAI
2026-01-18,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x1597d948013fc2821aef1aeb642e5734f1636085,RealToken Wrapped USD 01,1.85,1.68,USD//C on xDai
2026-01-18,0xda31f8955f9583fe9286f92f7e0ea2aff46e8d3f,0xe96739caa7cbf0f79a81ae7241d2123c4fa42be3,USD//C on xDai,3.17,3.03,USD//C on xDai
2026-01-18,0xda31f8955f9583fe9286f92f7e0ea2aff46e8d3f,0x2c78b7f84fee10ef06d8709fd14dc87c7db92c23,USD//C on xDai,11.29,10.81,USD//C on xDai
2026-01-18,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x75a5897405746c0c592f9038357ee7c95bc6ae41,RealToken Wrapped USD 01,6.94,6.31,Wrapped XDAI
2026-01-18,0xdb69bea5ea01990eb454c0e36ea744b993f427f1,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,Wrapped XDAI,1.82,1.74,Wrapped XDAI
2026-01-18,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x46ab48c66a7ede1126ef780eb4be795abdc3bfb5,RealToken Wrapped USD 01,5.48,4.98,USD//C on xDai
2026-01-18,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xa7a6fd4970e83b20650d583ecb793eb3d2b1424a,RealToken Wrapped USD 01,296.94,270.00,USD//C on xDai
2026-01-18,0xfac003734b5fc0a8f317cf0e7f861d05da8d79f1,0x2c78b7f84fee10ef06d8709fd14dc87c7db92c23,USD//C on xDai,"5,538.50","5,300.00",USD//C on xDai
2026-01-18,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x1b4c9373eb6d9e06f22152cfb778ec1d419ff6ad,RealToken Wrapped USD 01,182.12,165.60,USD//C on xDai
2026-01-18,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,659.87,600.00,USD//C on xDai
2026-01-18,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,241.95,220.00,USD//C on xDai
2026-01-18,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,19.80,18.00,USD//C on xDai
2026-01-18,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xe96739caa7cbf0f79a81ae7241d2123c4fa42be3,RealToken Wrapped USD 01,197.96,180.00,USD//C on xDai
2026-01-18,0xfac003734b5fc0a8f317cf0e7f861d05da8d79f1,0x1b4c9373eb6d9e06f22152cfb778ec1d419ff6ad,USD//C on xDai,"2,366.93","2,265.00",USD//C on xDai
2026-01-18,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xfa09ac154d243618db454226635e6286b393da65,RealToken Wrapped USD 01,1.68,1.52,USD//C on xDai
2026-01-18,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x9478588678a642171950edd318cee6ea45a92446,RealToken Wrapped USD 01,1.67,1.52,USD//C on xDai
2026-01-19,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xc0b86ab7eadc50faaa7e6481fc14f937c0262881,RealToken Wrapped USD 01,6.98,6.35,USD//C on xDai
2026-01-19,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xc0b86ab7eadc50faaa7e6481fc14f937c0262881,RealToken Wrapped USD 01,417.98,380.00,Wrapped XDAI
2026-01-19,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,22.00,20.00,USD//C on xDai
2026-01-19,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,527.97,480.00,Wrapped XDAI
2026-01-19,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,329.98,300.00,Wrapped XDAI
2026-01-19,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xf1d049c3fc9e5a385c61977a262b602948a21282,RealToken Wrapped USD 01,1.71,1.56,USD//C on xDai
2026-01-19,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,11.00,10.00,USD//C on xDai
2026-01-19,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x63a5d26f47a7be8e2fcb55f0012650388be361e6,RealToken Wrapped USD 01,60.11,54.66,USD//C on xDai
2026-01-19,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,11.00,10.00,USD//C on xDai
2026-01-19,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,11.00,10.00,USD//C on xDai
2026-01-19,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x6d03cbc95172c140cbcd06d16f6c8c29e322c14e,RealToken Wrapped USD 01,4.29,3.90,USD//C on xDai
2026-01-19,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x6d03cbc95172c140cbcd06d16f6c8c29e322c14e,RealToken Wrapped USD 01,11.11,10.10,USD//C on xDai
2026-01-19,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,53.14,48.32,USD//C on xDai
2026-01-19,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,11.00,10.00,USD//C on xDai
2026-01-19,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x6a38a2e7272ff8dc75a772d2f267b82919deec1c,RealToken Wrapped USD 01,11.00,10.00,Wrapped XDAI
2026-01-19,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,0.38,0.35,Wrapped XDAI
2026-01-19,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,0.12,0.11,USD//C on xDai
2026-01-19,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,625.77,569.00,USD//C on xDai
2026-01-19,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,549.89,500.00,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x89774212594bd2436eeda801904f74cc2b5e098e,RealToken Wrapped USD 01,58.00,52.74,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x0ecf7674afac3d704444b8a55654e7e8d8df4a2f,RealToken Wrapped USD 01,252.90,229.95,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,7.70,7.00,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,32.99,30.00,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,16.50,15.00,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,1.10,1.00,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x6d03cbc95172c140cbcd06d16f6c8c29e322c14e,RealToken Wrapped USD 01,85.94,78.14,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x6d03cbc95172c140cbcd06d16f6c8c29e322c14e,RealToken Wrapped USD 01,42.98,39.08,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,1.10,1.00,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x5d79341fe59b96648255161cf044edd6b6926627,RealToken Wrapped USD 01,"1,114.10","1,013.00",USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,1.56,1.42,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd7260631eb8751c74ab3d407274dff030d140b10,RealToken Wrapped USD 01,439.92,400.00,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,219.94,200.00,Wrapped XDAI
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,54.99,50.00,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,32.99,30.00,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x6a38a2e7272ff8dc75a772d2f267b82919deec1c,RealToken Wrapped USD 01,9.90,9.00,Wrapped XDAI
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,54.99,50.00,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,54.99,50.00,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,54.99,50.00,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x5f4a6dbf4a2c24e43df995c2b8109a7183dc2efd,RealToken Wrapped USD 01,2.83,2.58,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd7260631eb8751c74ab3d407274dff030d140b10,RealToken Wrapped USD 01,32.99,30.00,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,37.39,34.00,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,38.49,35.00,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd7260631eb8751c74ab3d407274dff030d140b10,RealToken Wrapped USD 01,130.88,119.00,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd7260631eb8751c74ab3d407274dff030d140b10,RealToken Wrapped USD 01,329.94,300.00,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd7260631eb8751c74ab3d407274dff030d140b10,RealToken Wrapped USD 01,967.83,880.00,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,6.60,6.00,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,29.69,27.00,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd7260631eb8751c74ab3d407274dff030d140b10,RealToken Wrapped USD 01,3.30,3.00,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd7260631eb8751c74ab3d407274dff030d140b10,RealToken Wrapped USD 01,116.58,106.00,USD//C on xDai
2026-01-20,0xdb69bea5ea01990eb454c0e36ea744b993f427f1,0x020153ef669a1c768f7482b989c1d8902e577c40,USD//C on xDai,2.04,1.95,USD//C on xDai
2026-01-20,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x89774212594bd2436eeda801904f74cc2b5e098e,RealToken Wrapped USD 01,265.58,241.47,USD//C on xDai
2026-01-21,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x743753fbb67f4cbd42d9bb88ba40b0d8b78ca278,RealToken Wrapped USD 01,2.45,2.23,USD//C on xDai
2026-01-21,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,8.80,8.00,USD//C on xDai
2026-01-21,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd7260631eb8751c74ab3d407274dff030d140b10,RealToken Wrapped USD 01,16.50,15.00,USD//C on xDai
2026-01-21,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x0ecf7674afac3d704444b8a55654e7e8d8df4a2f,RealToken Wrapped USD 01,7.16,6.51,USD//C on xDai
2026-01-21,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,14.30,13.00,USD//C on xDai
2026-01-21,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xaa7eccb54d0e82523bee084835aa7e241d8be164,RealToken Wrapped USD 01,56.96,51.79,USD//C on xDai
2026-01-21,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x0ecf7674afac3d704444b8a55654e7e8d8df4a2f,RealToken Wrapped USD 01,192.45,175.00,USD//C on xDai
2026-01-21,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xfc34bd5dd30830d6fb46e14ced99e8bc0e9bb1ab,RealToken Wrapped USD 01,2.59,2.35,USD//C on xDai
2026-01-21,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd7260631eb8751c74ab3d407274dff030d140b10,RealToken Wrapped USD 01,43.99,40.00,USD//C on xDai
2026-01-21,0x622344eec92c3de736e19ffbbe6e9cc017b2c6fe,0x75a5897405746c0c592f9038357ee7c95bc6ae41,Wrapped XDAI,0.00,0.00,Wrapped XDAI
2026-01-22,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x0c3a7a4a898963ca38b12d61c321207f336f9e04,RealToken Wrapped USD 01,201.42,183.15,USD//C on xDai
2026-01-22,0xda31f8955f9583fe9286f92f7e0ea2aff46e8d3f,0x020153ef669a1c768f7482b989c1d8902e577c40,USD//C on xDai,0.66,0.64,USD//C on xDai
2026-01-22,0xdc0604b378adca99a9e2096707ad4830673ce5b8,0x75a5897405746c0c592f9038357ee7c95bc6ae41,USD//C on xDai,0.03,0.03,Wrapped XDAI
2026-01-22,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x74dc40654921a7824f25e9bdf74425ded4128f81,RealToken Wrapped USD 01,1.39,1.27,USD//C on xDai
2026-01-22,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xe3da958c3ee061d77676332bafe82123fe2cc3f1,RealToken Wrapped USD 01,1.83,1.67,USD//C on xDai
2026-01-22,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xe4730068f5874d5b0f33c6ecba31f9edb356eef3,RealToken Wrapped USD 01,3.06,2.78,USD//C on xDai
2026-01-22,0xdc0604b378adca99a9e2096707ad4830673ce5b8,0x020153ef669a1c768f7482b989c1d8902e577c40,USD//C on xDai,0.07,0.07,USD//C on xDai
2026-01-22,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x50a782f704f952fd12e41f2df1f3fde70efef51e,RealToken Wrapped USD 01,5.50,5.00,USD//C on xDai
2026-01-22,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,439.93,400.00,USD//C on xDai
2026-01-22,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd7260631eb8751c74ab3d407274dff030d140b10,RealToken Wrapped USD 01,5.50,5.00,USD//C on xDai
2026-01-22,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x0ecf7674afac3d704444b8a55654e7e8d8df4a2f,RealToken Wrapped USD 01,82.49,75.00,USD//C on xDai
2026-01-22,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xad7610ffedb23baeeebd40db3099868299607140,RealToken Wrapped USD 01,1.52,1.38,USD//C on xDai
2026-01-23,0x032800d30d1c84c752a7b37193a375a2d9669a1a,0x020153ef669a1c768f7482b989c1d8902e577c40,USD//C on xDai,0.01,0.01,USD//C on xDai
2026-01-23,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x1aff351a742297513402635b72e252d05fd3fee1,RealToken Wrapped USD 01,351.98,320.06,USD//C on xDai
2026-01-23,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x6d03cbc95172c140cbcd06d16f6c8c29e322c14e,RealToken Wrapped USD 01,21.54,19.59,USD//C on xDai
2026-01-23,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x50a782f704f952fd12e41f2df1f3fde70efef51e,RealToken Wrapped USD 01,962.46,875.19,USD//C on xDai
2026-01-23,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,"10,356.57","9,417.89",Wrapped XDAI
2026-01-23,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd7260631eb8751c74ab3d407274dff030d140b10,RealToken Wrapped USD 01,5.50,5.00,USD//C on xDai
2026-01-23,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd7260631eb8751c74ab3d407274dff030d140b10,RealToken Wrapped USD 01,"3,203.59","2,913.11",USD//C on xDai
2026-01-23,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,"31,536.42","28,676.86",USD//C on xDai
2026-01-23,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd7260631eb8751c74ab3d407274dff030d140b10,RealToken Wrapped USD 01,54.99,50.00,USD//C on xDai
2026-01-23,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xb44ec16db4edbdc6068fcdd458f66bb90430989f,RealToken Wrapped USD 01,206.14,187.45,USD//C on xDai
2026-01-23,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd7260631eb8751c74ab3d407274dff030d140b10,RealToken Wrapped USD 01,329.92,300.00,USD//C on xDai
2026-01-23,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,329.92,300.00,USD//C on xDai
2026-01-23,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x332e360e7d68e124044c889a68c872347100807b,RealToken Wrapped USD 01,1.61,1.46,USD//C on xDai
2026-01-23,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,16.50,15.00,USD//C on xDai
2026-01-23,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd7260631eb8751c74ab3d407274dff030d140b10,RealToken Wrapped USD 01,21.99,20.00,USD//C on xDai
2026-01-24,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x08d0398c85f342071af7da83702f0306d9fd40d9,RealToken Wrapped USD 01,3.50,3.18,USD//C on xDai
2026-01-24,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x0ecf7674afac3d704444b8a55654e7e8d8df4a2f,RealToken Wrapped USD 01,0.21,0.19,USD//C on xDai
2026-01-24,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,879.71,800.00,USD//C on xDai
2026-01-24,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x0ecf7674afac3d704444b8a55654e7e8d8df4a2f,RealToken Wrapped USD 01,109.96,100.00,USD//C on xDai
2026-01-24,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x6d03cbc95172c140cbcd06d16f6c8c29e322c14e,RealToken Wrapped USD 01,10.78,9.80,USD//C on xDai
2026-01-24,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xb44ec16db4edbdc6068fcdd458f66bb90430989f,RealToken Wrapped USD 01,76.97,70.00,USD//C on xDai
2026-01-24,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xaf58b6760539df0b97596640e64f34ab599c6335,RealToken Wrapped USD 01,143.86,130.82,USD//C on xDai
2026-01-24,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd5faa492e9d64f31fb513fd85df3038a33e3ac85,RealToken Wrapped USD 01,1.32,1.20,USD//C on xDai
2026-01-24,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x3f38a383447d390aff13722822da57d3b7ea3e14,RealToken Wrapped USD 01,2.75,2.50,USD//C on xDai
2026-01-24,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x89774212594bd2436eeda801904f74cc2b5e098e,RealToken Wrapped USD 01,2.71,2.47,USD//C on xDai
2026-01-24,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xe506ac2211455856733b98913bb9605137180eac,RealToken Wrapped USD 01,221.03,201.00,USD//C on xDai
2026-01-24,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x0ecf7674afac3d704444b8a55654e7e8d8df4a2f,RealToken Wrapped USD 01,63.78,58.00,USD//C on xDai
2026-01-24,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xb44ec16db4edbdc6068fcdd458f66bb90430989f,RealToken Wrapped USD 01,99.56,90.54,USD//C on xDai
2026-01-25,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd325b1dfb97285692b4efbe3fb98f19688cfc3e7,RealToken Wrapped USD 01,422.22,383.94,USD//C on xDai
2026-01-25,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x5c8b70876406ceae7514dca466176e4658262057,RealToken Wrapped USD 01,3.30,3.00,USD//C on xDai
2026-01-25,0xaad52333ee571a5c8a3ab4aa072c2ee0ba0302b6,0xab7eed4971b3637c3df434b34a5a19fcd947e971,Wrapped XDAI,2.70,2.59,USD//C on xDai
2026-01-25,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x430d132c15cc6547a3cdd0827a8deeaa091e07db,RealToken Wrapped USD 01,1.61,1.47,USD//C on xDai
2026-01-25,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x2b9184d0e49d9a30deeedb2cd884b404e3933dc3,RealToken Wrapped USD 01,0.84,0.76,USD//C on xDai
